264183816548130816	15140428	positive	Gas by my house hit $3.39!!!! I'm going to Chapel Hill on Sat. :)
260036217008185344	278137824	neutral	Not Available
263706155778441216	27556859	neutral	@Vikingdane1 Thinking a bolt action .30-06 may have to be in the cards for Valentine's Day or something.
223045564571459584	305277813	positive	Happy Valentine's Day!!! @MAziing: Everyday is the 14th!
251954639119974401	21550315	neutral	Not Available
263961750142062592	441531846	neutral	@xBecx92 it may be Indian time tonite Becky :-) xx
263704789186117635	38615758	positive	Just watched The Campaign with Will Ferrell and Zack Galafianakis... Good fun for a Wednesday. #Hilarious
262778055402090496	22513829	neutral	@sumeetkulkarni Season ends with Superbowl in first week of February.
260799759097421824	15659445	neutral	Not Available
260949777687117824	32704887	neutral	Crazy I was in a meeting with an old NBA player that was picked 3rd before Larry Bird
264209699732348928	355051509	negative	Not Available
245532165637545985	34014706	negative	Not Available
264060311764619264	851106050	neutral	"@Ilovedoobz: @Patty_flipping I did, the other new is in today, northern lights......" I get payed tomorrow!
264202743877615616	21069858	neutral	Just finished rehearsing with @DWHY - we are ready for the Kendrick Lamar show tomorrow, shout outs to WVU... http://t.co/d76r8YZH
262834360129036288	800315304	neutral	I posted 12 photos on Facebook in the album "Super Sunday wid Shobhit Bhatia......" http://t.co/9DYtiAxO
264215340576284672	82125212	neutral	Not Available
247539282468802561	249847683	positive	Not Available
254902867566161921	525298874	negative	Not Available
263098506644955136	141049123	neutral	##$$## Black Friday Deals Nikon D3200 24.2 Megapixels Digital SLR Camera with 18-55mm NIKKOR VR Lens, Black &amp; Nikon ... http://t.co/NPMjK8UC
228956189000597505	501134907	positive	Han mon dieu le remix de I am the best dans Dream High 2, je meurs XDDD
264203931645775873	27777925	neutral	You do not want to miss this tomorrow night.  RJ is moving to Maryland soon, and we have a truly epic set planned... http://t.co/NItJIA5v
260920467324555265	361434318	neutral	Don't forget Mitch Daniels is going to be on Steven Colbert's show Thursday.  Think this will come up as a topic?
264204783974490113	163366657	positive	Not Available
264127995424423936	62680567	neutral	@BarackObama: I would think you would do that if you are running for POTUS. It may be part of your job someday.
258779389985173504	551648916	neutral	Not Available
263398004801798146	245624274	neutral	@kdbowe But how you gon handle it if you are announcing ON SUPER BOWL SUNDAY?!! You might put that gold back in yo grill.
263953846492094464	463441798	neutral	@Dapper_Dan1988 I have plans to go to CVS before work today and get something.  That may be what I get. I'm going to quarantine myself today
252650346873245696	275414774	neutral	iPhone 5: Apple CEO pledges to improve new map app: Apple CEO Tim Cook apologized on Friday for the company's er... http://t.co/7dzvgXNz
262497514995978241	14989779	neutral	Full Moon:Oct 29th. You can read more if you have your Sun Sign in Libra, Scorpio, Sag, Cap, Aqua or Pisces http://t.co/HNgb7Qn3
256787832453079043	199690203	neutral	Drew Peterson may be convicted, but there is still conflict going on http://t.co/lmqKV7XZ #whenwillitend #localnews #chicago
264067944458371072	28896087	neutral	@WFAN660 Paterno wouldnt be charged. All hearsay on him and he did do his job (minimal as may be). He reported it. Rest is speculation.
263918513083781122	389925947	negative	With all Benson's attention, Frankie feels like a forgotten stepchild. Lets 'founding father' him so he know we will never forget 2nd place.
262954361427222531	724506216	negative	Police, protesters clash at Republic Day march in Turkey: On a day marking the 89th anniversary of the founding ... http://t.co/xewokaIE
263664302882443264	377060725	positive	I will be participating in a Google+ Hangout with @TheEconomist tomorrow!  I'm SUPER excited! Check it out: https://t.co/jvmZcqBa
264074076706983937	337308259	negative	@buckbelue8 why do you think Murray may leave? No way a team drafts him before the 5th or 6th round!
263795814470664192	521532492	positive	Aww love you Austin Rivers and happy to see you get start in 1st NBA game...but it's against my boys, LETS GO SPURS! #Spurs #NBA
246566185292926976	139796398	neutral	Not Available
260851260956221440	242895807	positive	@TeamStradley mines personal thinking Tebow is better then Flacco. I don't care how bad he played Sunday
263646437458452480	155762352	positive	@OilOnWhyte @albertaoilfire another center? Gagner is a good cheap 2nd line option that we can afford and keep the kids.
264187997887541250	131042222	negative	@politicalwire I'm still shaking my head at that decision and that the Heat &amp; Knick are actually playing tomorrow at MSG.
264174898807717888	463661547	negative	the glass may be rising, but it's not getting any warmer here, Lago del Desierto, Argentina http://t.co/Hp4S2M5G
264245625682554880	58297064	positive	Wish I could make that trip to Athens on Tuesday @iCaptainMorgan
263186967615905792	610467658	neutral	Apple software, retail chiefs out in overhaul: SAN FRANCISCO (Reuters) - Apple Inc CEO Tim Cook on Monday pushed out the powerful hea...
257772423926136832	131227888	positive	Not Available
256416307182985217	47208627	neutral	Capello says time for Russia to win big match: Russia manager Fabio Capello on Thursday said that he intended to... http://t.co/EFc5Cfng
262953053659996161	36210889	neutral	I'm hosting the Day party @ Spartacus Friday From 2-6 and then @ Spy in Raleigh that night!
263701469289644032	129412273	neutral	"Eli Manning hopes the Giants can uplift the spirits of the millions affected by Sandy in NY with their game against the Steelers on Sunday"
225956951136292864	465974864	neutral	@_AllBelongs2Me_ the McCormick Place....rite here by the hyatt hotel on like 23rd nd King Dr.
256340930414645248	124869414	positive	Fabio Capello: "From what I've seen these days I can assure you Russia are capable of getting a good result vs Portugal tomorrow". #cantwait
264139268249763840	17436164	neutral	@bbberb not necessarily. In Nevada it may help Obama because its one less vote for Romney. But I know what you mean hah.
264230079494770688	297382357	negative	Not Available
237235329806004225	749604048	positive	Not Available
263191065086017537	236100068	positive	Not Available
264155231804346368	535941624	neutral	@_Sherwood12 he's on the plane to Amsterdam now, bet he's not in class tomorrow
264063574035533824	494035942	positive	@_bethanygarland I really wanna go to one of his things! Did you watch his new thing on channel 4 last Friday? xx
263640783863816192	214139359	negative	I -may- be the only girl on the face of the earth that DOESN'T find Channing Tatum attractive. #callmecrazy #justsayin #donthateme
264173041146290177	327913057	positive	Not Available
259535556055269376	28207562	neutral	Cold pizza and Mass Effect 3. I want my leg healed!! Going to look up some voodoo shit. I'll be walking, jumping and running tomorrow.
261545687106322432	25181326	positive	Remember Cupid at Convo last year with the bomb candy bar?? If you liked that, you'll LOVE next Tuesday's Tr http://t.co/af9hu4pU
264220451012739072	243861856	neutral	Not Available
263453340925583362	59055457	neutral	Channing tatum will be in white oak tomorrow...for all you stalkers out there
264152762026184704	287288414	neutral	@Brett_Elliott8 I fly that Saturday the 15th from Detroit to Amsterdam then up to Newcastle
263567165507137537	716222329	negative	Not Available
263760959779241984	20727102	positive	Not Available
261624197380460544	281520735	neutral	#hulu Video Game Trailers - Launch Trailer: Check out the launch trailer for Mass Effect 3. Added: Fri Oct 26 00... http://t.co/XsbCPkVe
257315024354279424	28660297	positive	@Pastorjoshg @corylethgo @KevinCabe @kcabe21 I'd watch Cougar Town over this any day! January 8 on TBS. Very funny. #firedooley
264096683766456320	93522700	negative	Not Available
263773432750157824	268893346	neutral	Of course it's Aston Villa.  Played them off the park on Saturday.  Bring it on!
233730670411796481	460864655	neutral	Not Available
264169849067028480	372547953	negative	Give me 5 mins with Candy the dancer from Deja Vu I'm nutting on my 4th pump she that bad lol
264075914567094273	238664746	positive	Not Available
263718726627627009	263579038	positive	@heeydems Do you know ?they may not but we're so fond of all the countries . Uh,happy Republic Day .
264195024135286785	57000820	positive	@shootingrocks cof cof~  someone is going to Germany on november 30 ...oh I really envy you   :)  http://t.co/kZZoR8Az
263331726942691329	70257698	positive	Thank you snow for cancelling classes today. Now you may stop snowing, so that I can drive to Chapel Hill tomorrow. I'd really appreciate it
260232337051230208	223305414	positive	Chick in my class said Flacco is the best QB in the league. 1- why is a chick talkin football. 2. I cant wait for class tomorrow lol
264243566207975424	14931166	positive	#entrepreneur #angelinvestor pitch in on the new birthday party / Super Bowl Sunday treat http://t.co/HcU3990c
226345220239925249	42909123	positive	Not Available
264188304747003904	200276624	positive	think i might go see flight tomorrow just because Denzel Washington ..
241625219050123264	41202626	neutral	Mohamed Nasheed's Press brief about CONI report - 31 Aug 2012: http://t.co/niN6zHhn via @youtube
264140484614684672	433625759	positive	Not Available
261563757212360706	67845619	neutral	Calling all reality TV fans: We're inviting LI reality TV stars to join a Google+ Hangout on Sunday and you can too. http://t.co/WzO0bhVm
256408189157916672	62631820	negative	Honesty is often best policy: Fabio Capello, Russia coach: "I was hoping Ronaldo's injury was more serious so he couldn't play tomorrow."
263827115638652928	550523672	positive	Not Available
261876441157869569	40270746	neutral	Not Available
264221978607636480	59342982	neutral	Dinner in Athens with my friend, @stevebeuerlein. Preparing for our game on @SEConCBS this Saturday. #OleMiss #Georgia http://t.co/4QqWxtnd
264218982926655488	51887927	positive	@Yvette_Elena :) Most def, i think when you come tomorrow the boys will be here.
263803981384515584	243903348	negative	This is Austin Rivers 1st game and people sucking him he a rookie chill !
264247456424935424	429312292	neutral	@goatmilkstuff Hello. May I ask how did you get on set of Castle?
241279363784536064	161716632	positive	Not Available
225311712008617986	182784794	negative	@HockeyyInsiderr " @OilersNow: Gagner's agent says talks continue, will have hearing on Friday if no deal" MSM just proved you're #clueless!
262696171703783425	283223567	positive	Not Available
244715076228096001	40362193	positive	The Woman In Black - the legendary ghost thriller, touring to Dubai and Abu Dhabi in November &amp; December. More... http://t.co/2uz56zci
264107216578174976	27952164	neutral	Can it please be Wednesday and POTUS has been re elected. Then we can move this country #Forward!
264214318327947265	57722479	neutral	Jacksonville really sound like the move tomorrow
264134721938808832	628912797	neutral	Not Available227577801526616064	629745753	neutral	Not Available
260036217008185344	278137824	neutral	Not Available
263706155778441216	27556859	neutral	@Vikingdane1 Thinking a bolt action .30-06 may have to be in the cards for Valentine's Day or something.
223045564571459584	305277813	positive	Happy Valentine's Day!!! @MAziing: Everyday is the 14th!
251954639119974401	21550315	neutral	Not Available
263961750142062592	441531846	neutral	@xBecx92 it may be Indian time tonite Becky :-) xx
263704789186117635	38615758	positive	Just watched The Campaign with Will Ferrell and Zack Galafianakis... Good fun for a Wednesday. #Hilarious
262778055402090496	22513829	neutral	@sumeetkulkarni Season ends with Superbowl in first week of February.
260799759097421824	15659445	neutral	Not Available
260949777687117824	32704887	neutral	Crazy I was in a meeting with an old NBA player that was picked 3rd before Larry Bird
264209699732348928	355051509	negative	Not Available
245532165637545985	34014706	negative	Not Available
264060311764619264	851106050	neutral	"@Ilovedoobz: @Patty_flipping I did, the other new is in today, northern lights......" I get payed tomorrow!
264202743877615616	21069858	neutral	Just finished rehearsing with @DWHY - we are ready for the Kendrick Lamar show tomorrow, shout outs to WVU... http://t.co/d76r8YZH
262834360129036288	800315304	neutral	I posted 12 photos on Facebook in the album "Super Sunday wid Shobhit Bhatia......" http://t.co/9DYtiAxO
264215340576284672	82125212	neutral	Not Available
247539282468802561	249847683	positive	Not Available
254902867566161921	525298874	negative	Not Available
263098506644955136	141049123	neutral	##$$## Black Friday Deals Nikon D3200 24.2 Megapixels Digital SLR Camera with 18-55mm NIKKOR VR Lens, Black &amp; Nikon ... http://t.co/NPMjK8UC
228956189000597505	501134907	positive	Han mon dieu le remix de I am the best dans Dream High 2, je meurs XDDD
264203931645775873	27777925	neutral	You do not want to miss this tomorrow night.  RJ is moving to Maryland soon, and we have a truly epic set planned... http://t.co/NItJIA5v
260920467324555265	361434318	neutral	Don't forget Mitch Daniels is going to be on Steven Colbert's show Thursday.  Think this will come up as a topic?
264204783974490113	163366657	positive	Not Available
264127995424423936	62680567	neutral	@BarackObama: I would think you would do that if you are running for POTUS. It may be part of your job someday.
258779389985173504	551648916	neutral	Not Available
263398004801798146	245624274	neutral	@kdbowe But how you gon handle it if you are announcing ON SUPER BOWL SUNDAY?!! You might put that gold back in yo grill.
263953846492094464	463441798	neutral	@Dapper_Dan1988 I have plans to go to CVS before work today and get something.  That may be what I get. I'm going to quarantine myself today
252650346873245696	275414774	neutral	iPhone 5: Apple CEO pledges to improve new map app: Apple CEO Tim Cook apologized on Friday for the company's er... http://t.co/7dzvgXNz
262497514995978241	14989779	neutral	Full Moon:Oct 29th. You can read more if you have your Sun Sign in Libra, Scorpio, Sag, Cap, Aqua or Pisces http://t.co/HNgb7Qn3
256787832453079043	199690203	neutral	Drew Peterson may be convicted, but there is still conflict going on http://t.co/lmqKV7XZ #whenwillitend #localnews #chicago
264067944458371072	28896087	neutral	@WFAN660 Paterno wouldnt be charged. All hearsay on him and he did do his job (minimal as may be). He reported it. Rest is speculation.
263918513083781122	389925947	negative	With all Benson's attention, Frankie feels like a forgotten stepchild. Lets 'founding father' him so he know we will never forget 2nd place.
262954361427222531	724506216	negative	Police, protesters clash at Republic Day march in Turkey: On a day marking the 89th anniversary of the founding ... http://t.co/xewokaIE
263664302882443264	377060725	positive	I will be participating in a Google+ Hangout with @TheEconomist tomorrow!  I'm SUPER excited! Check it out: https://t.co/jvmZcqBa
264074076706983937	337308259	negative	@buckbelue8 why do you think Murray may leave? No way a team drafts him before the 5th or 6th round!
263795814470664192	521532492	positive	Aww love you Austin Rivers and happy to see you get start in 1st NBA game...but it's against my boys, LETS GO SPURS! #Spurs #NBA
246566185292926976	139796398	neutral	Not Available
260851260956221440	242895807	positive	@TeamStradley mines personal thinking Tebow is better then Flacco. I don't care how bad he played Sunday
263646437458452480	155762352	positive	@OilOnWhyte @albertaoilfire another center? Gagner is a good cheap 2nd line option that we can afford and keep the kids.
264187997887541250	131042222	negative	@politicalwire I'm still shaking my head at that decision and that the Heat &amp; Knick are actually playing tomorrow at MSG.
264174898807717888	463661547	negative	the glass may be rising, but it's not getting any warmer here, Lago del Desierto, Argentina http://t.co/Hp4S2M5G
264245625682554880	58297064	positive	Wish I could make that trip to Athens on Tuesday @iCaptainMorgan
263186967615905792	610467658	neutral	Apple software, retail chiefs out in overhaul: SAN FRANCISCO (Reuters) - Apple Inc CEO Tim Cook on Monday pushed out the powerful hea...
257772423926136832	131227888	positive	Not Available
256416307182985217	47208627	neutral	Capello says time for Russia to win big match: Russia manager Fabio Capello on Thursday said that he intended to... http://t.co/EFc5Cfng
262953053659996161	36210889	neutral	I'm hosting the Day party @ Spartacus Friday From 2-6 and then @ Spy in Raleigh that night!
263701469289644032	129412273	neutral	"Eli Manning hopes the Giants can uplift the spirits of the millions affected by Sandy in NY with their game against the Steelers on Sunday"
225956951136292864	465974864	neutral	@_AllBelongs2Me_ the McCormick Place....rite here by the hyatt hotel on like 23rd nd King Dr.
256340930414645248	124869414	positive	Fabio Capello: "From what I've seen these days I can assure you Russia are capable of getting a good result vs Portugal tomorrow". #cantwait
264139268249763840	17436164	neutral	@bbberb not necessarily. In Nevada it may help Obama because its one less vote for Romney. But I know what you mean hah.
264230079494770688	297382357	negative	Not Available
237235329806004225	749604048	positive	Not Available
263191065086017537	236100068	positive	Not Available
264155231804346368	535941624	neutral	@_Sherwood12 he's on the plane to Amsterdam now, bet he's not in class tomorrow
264063574035533824	494035942	positive	@_bethanygarland I really wanna go to one of his things! Did you watch his new thing on channel 4 last Friday? xx
263640783863816192	214139359	negative	I -may- be the only girl on the face of the earth that DOESN'T find Channing Tatum attractive. #callmecrazy #justsayin #donthateme
264173041146290177	327913057	positive	Not Available
259535556055269376	28207562	neutral	Cold pizza and Mass Effect 3. I want my leg healed!! Going to look up some voodoo shit. I'll be walking, jumping and running tomorrow.
261545687106322432	25181326	positive	Remember Cupid at Convo last year with the bomb candy bar?? If you liked that, you'll LOVE next Tuesday's Tr http://t.co/af9hu4pU
264220451012739072	243861856	neutral	Not Available
263453340925583362	59055457	neutral	Channing tatum will be in white oak tomorrow...for all you stalkers out there
264152762026184704	287288414	neutral	@Brett_Elliott8 I fly that Saturday the 15th from Detroit to Amsterdam then up to Newcastle
263567165507137537	716222329	negative	Not Available
263760959779241984	20727102	positive	Not Available
261624197380460544	281520735	neutral	#hulu Video Game Trailers - Launch Trailer: Check out the launch trailer for Mass Effect 3. Added: Fri Oct 26 00... http://t.co/XsbCPkVe
257315024354279424	28660297	positive	@Pastorjoshg @corylethgo @KevinCabe @kcabe21 I'd watch Cougar Town over this any day! January 8 on TBS. Very funny. #firedooley
264096683766456320	93522700	negative	Not Available
263773432750157824	268893346	neutral	Of course it's Aston Villa.  Played them off the park on Saturday.  Bring it on!
233730670411796481	460864655	neutral	Not Available
264169849067028480	372547953	negative	Give me 5 mins with Candy the dancer from Deja Vu I'm nutting on my 4th pump she that bad lol
264075914567094273	238664746	positive	Not Available
263718726627627009	263579038	positive	@heeydems Do you know ?they may not but we're so fond of all the countries . Uh,happy Republic Day .
264195024135286785	57000820	positive	@shootingrocks cof cof~  someone is going to Germany on november 30 ...oh I really envy you   :)  http://t.co/kZZoR8Az
263331726942691329	70257698	positive	Thank you snow for cancelling classes today. Now you may stop snowing, so that I can drive to Chapel Hill tomorrow. I'd really appreciate it
260232337051230208	223305414	positive	Chick in my class said Flacco is the best QB in the league. 1- why is a chick talkin football. 2. I cant wait for class tomorrow lol
264243566207975424	14931166	positive	#entrepreneur #angelinvestor pitch in on the new birthday party / Super Bowl Sunday treat http://t.co/HcU3990c
226345220239925249	42909123	positive	Not Available
264188304747003904	200276624	positive	think i might go see flight tomorrow just because Denzel Washington ..
241625219050123264	41202626	neutral	Mohamed Nasheed's Press brief about CONI report - 31 Aug 2012: http://t.co/niN6zHhn via @youtube
264140484614684672	433625759	positive	Not Available
261563757212360706	67845619	neutral	Calling all reality TV fans: We're inviting LI reality TV stars to join a Google+ Hangout on Sunday and you can too. http://t.co/WzO0bhVm
256408189157916672	62631820	negative	Honesty is often best policy: Fabio Capello, Russia coach: "I was hoping Ronaldo's injury was more serious so he couldn't play tomorrow."
263827115638652928	550523672	positive	Not Available
261876441157869569	40270746	neutral	Not Available
264221978607636480	59342982	neutral	Dinner in Athens with my friend, @stevebeuerlein. Preparing for our game on @SEConCBS this Saturday. #OleMiss #Georgia http://t.co/4QqWxtnd
264218982926655488	51887927	positive	@Yvette_Elena :) Most def, i think when you come tomorrow the boys will be here.
263803981384515584	243903348	negative	This is Austin Rivers 1st game and people sucking him he a rookie chill !
264247456424935424	429312292	neutral	@goatmilkstuff Hello. May I ask how did you get on set of Castle?
241279363784536064	161716632	positive	Not Available
225311712008617986	182784794	negative	@HockeyyInsiderr " @OilersNow: Gagner's agent says talks continue, will have hearing on Friday if no deal" MSM just proved you're #clueless!
262696171703783425	283223567	positive	Not Available
244715076228096001	40362193	positive	The Woman In Black - the legendary ghost thriller, touring to Dubai and Abu Dhabi in November &amp; December. More... http://t.co/2uz56zci
264107216578174976	27952164	neutral	Can it please be Wednesday and POTUS has been re elected. Then we can move this country #Forward!
264214318327947265	57722479	neutral	Jacksonville really sound like the move tomorrow
264134721938808832	628912797	neutral	Not Available
258349170107224065	832164745	negative	@JessieWagnon @tcswagg NOOOOOOOOO!!!!!! Maybe you can just look over it right before the test tomorrow and do that first
240753714661584896	329047546	neutral	#hcafc loan keeper Ben Amos named in the England under-21s side to face Azerbaijan next Thursday and Norway on Sept 10.
264180570806964224	151353772	neutral	Not Available
264123855306641409	129882484	positive	Not Available
264182339536564227	120627815	neutral	@SteveRattner @JoeNBC @morningmika My friends and I are betting Joe wets his pants when he sees the whopping Mittens will get Nov 6
242989716893478913	175060800	negative	@ahmedthalib waheed proposed mdp to join the  gov prior CoNI's verdict. 7 feb controversial power transfer refrained mdp joining the govt.
264113005078405120	19816683	neutral	Me and @hayleyrose booked in to see A Good Day To Die Hard on February 14 2013 (Valentine's day).
264208558336389121	112878558	positive	"@AmianaTyransky: Frankie: I think I'm gonna have a date with my bed tomorrow Me: same." That's my boy
246776355558129664	98698262	positive	Pray for Mohamed Morsi the new President of Egypt that he may continue to be a leader for freedom and peace.  http://t.co/f0LKm17i
261557284549824512	903059828	positive	Not Available
257206947684704257	115215043	negative	Not Available
